,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015848931924611134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025118864315095794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039810717055349734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06309573444801933,0.7307692307692307,0.0,0.0,0.0,0.04,0.6,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.5625,0.0,0.0,0.0,0.7333333333333333,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0625,0.2222222222222222,0.0
0.15848931924611143,0.5217391304347826,0.0,0.0,0.0,0.8095238095238095,1.5,1.96,1.3285714285714285,0.35294117647058826,0.5625,0.5789473684210527,0.5517241379310345,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.2631578947368421
0.25118864315095807,1.5166666666666666,0.8222222222222222,0.8359788359788359,1.0992647058823528,1.1889952153110048,2.111111111111111,2.0,1.5714285714285714,0.41295546558704455,0.9583333333333334,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.8,1.0,1.0,0.0
0.3981071705534973,2.571428571428571,1.7023809523809526,2.3166666666666664,2.702873124841088,3.180524297086082,3.2,3.0,1.9985185185185186,0.8184143222506394,1.0,1.0,0.9473684210526315,0.4,0.6111111111111112,0.8666666666666667,0.5697865353037767,1.0,1.0,1.0,0.0
0.6309573444801934,4.1512280701754385,4.225049073733284,5.635583257322388,5.6134992458521875,5.1113769271664005,4.341304347826087,3.0,2.2222222222222223,1.0972222222222223,1.0,1.0,0.8333333333333334,0.9166666666666666,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,0.2222222222222222
1.0,5.914835164835164,8.782858617131064,10.378968253968253,8.92363210106177,6.233144894321365,5.729419703103913,4.727705627705628,3.5471474580170232,1.4408303367113433,1.2608695652173914,1.2105263157894737,0.9615384615384616,1.0,1.0,1.2105263157894737,1.0833333333333333,1.0,1.0,1.0,0.125
1.584893192461114,10.80107615080589,11.394978884184281,13.950588433754069,10.688329843921487,7.465491452991453,7.706179327918458,7.650326797385621,6.9106113185060565,3.076243250923558,2.6521739130434785,2.246212121212121,1.1739130434782608,1.0,1.0,1.44,1.2083333333333333,1.0,1.0,1.0,0.23529411764705882
2.5118864315095824,13.846738470022224,15.270168948698359,18.353921568627452,13.514453030333248,9.7924757546039,9.786955543820532,8.930555555555555,7.56692901301597,4.192791068580542,3.0,2.35,1.2666666666666666,1.0,1.0,1.7647058823529411,1.25,1.0,1.0,1.0,0.13636363636363635
3.981071705534973,20.624062250687423,22.55485833433404,23.527568727568728,17.55540516781324,13.817733889851938,11.894353351327036,11.904650904650907,9.790341956393915,5.4781151247684425,5.595169082125604,4.8299509527131015,2.083760683760684,1.8771929824561402,1.6325670498084293,2.1052631578947367,1.2,1.3478260869565217,1.25,1.0526315789473684,0.0625
6.309573444801936,31.19110609851537,34.93791501183142,34.96818550245876,24.793646852228292,24.101510948855804,22.778596092926083,20.503537454117943,17.095502729050313,11.575035882415744,9.538426102882624,7.647281404818591,4.744730604792524,4.786168319349097,4.350194885206327,3.1904761904761907,1.6425339366515836,2.0,2.0,1.5833333333333335,0.21052631578947367
10.0,53.58893638732746,59.760096433313976,57.14589118226308,42.7627329646518,41.41919200862901,39.52732473952375,27.54946440675622,24.427796250479595,21.111100741372486,15.916096480059327,11.414191094498,8.48256845456334,8.504987765857331,7.902777777777778,3.877222222222222,2.087736900780379,2.090909090909091,2.111111111111111,2.2190016103059578,1.0666666666666667
15.848931924611142,87.16952805976872,96.82557523498984,92.78255425087505,70.91529473753938,69.62709570613848,66.34679361500704,45.08518307804079,42.61887347798466,35.69834544564084,24.87487167172798,15.389804419791632,12.755071671207352,11.425771324863884,9.495952380952382,4.688183320620391,2.5374515554022192,3.3142292490118574,3.9,3.469047619047619,1.4186868686868686
25.11886431509582,136.53425511667334,148.90684988565957,146.17920914329426,106.41155376486732,105.0982811791836,103.12601721216338,77.18505675331221,69.4575549284198,57.7388650281607,36.66713527045651,22.052250585242067,17.981517174140677,14.077710855971725,10.332575757575759,7.548762414056532,6.346987769851338,7.390043290043289,4.821428571428571,4.3050152555301295,3.1323345127524695
39.810717055349734,207.14973110107582,227.89866062724468,228.53950209515287,172.87387595972947,177.01074208523843,171.04846898062098,125.34949392213757,110.32506265337626,86.7339939387424,50.02482868248613,31.504147715876748,25.68809233723556,18.648474180281962,13.037665781403922,9.803454559081157,10.123581011351911,10.45,6.874908175611443,4.974501865523537,3.6875
63.095734448019364,292.5641230680637,318.5374825667692,327.34373216910285,255.80431311268018,245.11133655122796,242.12214948742852,168.884426221868,148.64452473960864,117.28740527693208,67.44294940235518,41.75535317509002,29.244133226644333,20.786528237844028,16.915480367585626,13.663384173297967,13.125618921308577,10.99467720685112,7.482026698625121,5.617530345471521,3.4300699300699304
